geoName,tt0120667,tt0121164,tt0121766,tt0138524,tt0159365,tt0165982,tt0167190,tt0167260,tt0167456,tt0172156,tt0181852,tt0191133,tt0197633,tt0199626,tt0200465,tt0204313,tt0206634,tt0211933,tt0212712,tt0227671,tt0234215,tt0240200,tt0241025,tt0242653,tt0244521,tt0245803,tt0246404,tt0251127,tt0251736,tt0252028,tt0254481,tt0257076,tt0257516,tt0257568,tt0259324,tt0263757,tt0264150,tt0264395,tt0265148,tt0265208,tt0266465,tt0266489,tt0266543,tt0266697,tt0266747,tt0267891,tt0269347,tt0270846,tt0270980,tt0271668,tt0273689,tt0274166,tt0275491,tt0276919,tt0277895,tt0277941,tt0279111,tt0282209,tt0283426,tt0283503,tt0284674,tt0285531,tt0285727,tt0285823,tt0285861,tt0286244,tt0286716,tt0286788,tt0286947,tt0287978,tt0288045,tt0288330,tt0289635,tt0289879,tt0289992,tt0290002,tt0290218,tt0290334,tt0292506,tt0292963,tt0293007,tt0293508,tt0293564,tt0294357,tt0294870,tt0295289,tt0295605,tt0295700,tt0295721,tt0296572,tt0297284,tt0297389,tt0298131,tt0298148,tt0298814,tt0299172,tt0299458,tt0299930,tt0300015,tt0300051,tt0300069,tt0300270,tt0300471,tt0300556,tt0301181,tt0301357,tt0301470,tt0301777,tt0301976,tt0302297,tt0302886,tt0304141,tt0304229,tt0304328,tt0304415,tt0304711,tt0305206,tt0305224,tt0305357,tt0305632,tt0305669,tt0305711,tt0306047,tt0306597,tt0306685,tt0306734,tt0306841,tt0307453,tt0307987,tt0308055,tt0308353,tt0308383,tt0308644,tt0308878,tt0309372,tt0309530,tt0309593,tt0309698,tt0309820,tt0309987,tt0310203,tt0310281,tt0310357,tt0310778,tt0310910,tt0311110,tt0311113,tt0311289,tt0311429,tt0311648,tt0312004,tt0312329,tt0312528,tt0312549,tt0313300,tt0313443,tt0313542,tt0313792,tt0313911,tt0314006,tt0314170,tt0314197,tt0314331,tt0314353,tt0314412,tt0314498,tt0314676,tt0314786,tt0315110,tt0315273,tt0315297,tt0315327,tt0315431,tt0315459,tt0315642,tt0315733,tt0315824,tt0315983,tt0316356,tt0316396,tt0316465,tt0316654,tt0316732,tt0317132,tt0317198,tt0317219,tt0317303,tt0317640,tt0317648,tt0317676,tt0317705,tt0317740,tt0317919,tt0317950,tt0318081,tt0318155,tt0318283,tt0318374,tt0318462,tt0318627,tt0318649,tt0318761,tt0318850,tt0318974,tt0319061,tt0319262,tt0319343,tt0319524,tt0319531,tt0319829,tt0320241,tt0320244,tt0320661,tt0320691,tt0322023,tt0322259,tt0322289,tt0322330,tt0322589,tt0322659,tt0322700,tt0323013,tt0323033,tt0323298,tt0323572,tt0323633,tt0323642,tt0323807,tt0323939,tt0323944,tt0324127,tt0324133,tt0324197,tt0324216,tt0324554,tt0325055,tt0325123,tt0325234,tt0325258,tt0325537,tt0325703,tt0325710,tt0325805,tt0325980,tt0326208,tt0326292,tt0326769,tt0326835,tt0326856,tt0326900,tt0326905,tt0326965,tt0326977,tt0327056,tt0327084,tt0327137,tt0327162,tt0327210,tt0327247,tt0327437,tt0327554,tt0327597,tt0327643,tt0327679,tt0327850,tt0328077,tt0328099,tt0328107,tt0328538,tt0328589,tt0328828,tt0328880,tt0329028,tt0329030,tt0329101,tt0329111,tt0329388,tt0329575,tt0329691,tt0329717,tt0329774,tt0330099,tt0330217,tt0330373,tt0330702,tt0330793,tt0331468,tt0331632,tt0331851,tt0331933,tt0331952,tt0331953,tt0332047,tt0332280,tt0332285,tt0332375,tt0332379,tt0332452,tt0332658,tt0332712,tt0333766,tt0333780,tt0335013,tt0335119,tt0335121,tt0335245,tt0335266,tt0335345,tt0335438,tt0335559,tt0335563,tt0336264,tt0337563,tt0337578,tt0337579,tt0337592,tt0337692,tt0337697,tt0337711,tt0337721,tt0337728,tt0337741,tt0337876,tt0337909,tt0337917,tt0337921,tt0337930,tt0337978,tt0338001,tt0338013,tt0338075,tt0338077,tt0338094,tt0338095,tt0338096,tt0338097,tt0338135,tt0338188,tt0338216,tt0338309,tt0338325,tt0338337,tt0338348,tt0338427,tt0338459,tt0338466,tt0338497,tt0338512,tt0338526,tt0338751,tt0339034,tt0339071,tt0339091,tt0339147,tt0339291,tt0339412,tt0339419,tt0339638,tt0339642,tt0339727,tt0339827,tt0339840,tt0340012,tt0340163,tt0340376,tt0340377,tt0340855,tt0341266,tt0341540,tt0341569,tt0342167,tt0342258,tt0342272,tt0342316,tt0342735,tt0342882,tt0342916,tt0343135,tt0343172,tt0343660,tt0343663,tt0343737,tt0343818,tt0343996,tt0344273,tt0344510,tt0344604,tt0344854,tt0345061,tt0345074,tt0345549,tt0345551,tt0345950,tt0346156,tt0346457,tt0346491,tt0346723,tt0347048,tt0347149,tt0347246,tt0347304,tt0347332,tt0347369,tt0347416,tt0347473,tt0347779,tt0348121,tt0348150,tt0348333,tt0348505,tt0348529,tt0348593,tt0348656,tt0348836,tt0348853,tt0349159,tt0349169,tt0349205,tt0349260,tt0349333,tt0349416,tt0349467,tt0349683,tt0349703,tt0349710,tt0349825,tt0349903,tt0350028,tt0350194,tt0350232,tt0350258,tt0350261,tt0351283,tt0351299,tt0351461,tt0351977,tt0352248,tt0352277,tt0352343,tt0352994,tt0353014,tt0353489,tt0353969,tt0354356,tt0354595,tt0354766,tt0354899,tt0355295,tt0355702,tt0355954,tt0356150,tt0356159,tt0356443,tt0356470,tt0356614,tt0356618,tt0356634,tt0356680,tt0356721,tt0356910,tt0357054,tt0357110,tt0357111,tt0357277,tt0357283,tt0357413,tt0357470,tt0357507,tt0357585,tt0357668,tt0358082,tt0358135,tt0358273,tt0358349,tt0359013,tt0359423,tt0359950,tt0360009,tt0360016,tt0360130,tt0360139,tt0360201,tt0360323,tt0360486,tt0360717,tt0360845,tt0361089,tt0361127,tt0361309,tt0361411,tt0361467,tt0361498,tt0361500,tt0361620,tt0361625,tt0361668,tt0361693,tt0361696,tt0361715,tt0361748,tt0361841,tt0361862,tt0361925,tt0362004,tt0362120,tt0362129,tt0362165,tt0362174,tt0362225,tt0362227,tt0362269,tt0362270,tt0362478,tt0362496,tt0362506,tt0362511,tt0362526,tt0363163,tt0363282,tt0363290,tt0363472,tt0363473,tt0363504,tt0363532,tt0363547,tt0363579,tt0363589,tt0363771,tt0363780,tt0363988,tt0364045,tt0364303,tt0364343,tt0364435,tt0364517,tt0364569,tt0364725,tt0364751,tt0364955,tt0364961,tt0364970,tt0365125,tt0365285,tt0365376,tt0365485,tt0365737,tt0365748,tt0365830,tt0365885,tt0365907,tt0365929,tt0365938,tt0365957,tt0366137,tt0366174,tt0366287,tt0366444,tt0366532,tt0366548,tt0366551,tt0366627,tt0366721,tt0366777,tt0366780,tt0366920,tt0366996,tt0367082,tt0367085,tt0367089,tt0367110,tt0367188,tt0367479,tt0367594,tt0367631,tt0367652,tt0367790,tt0367859,tt0367882,tt0367959,tt0367960,tt0368008,tt0368089,tt0368222,tt0368447,tt0368578,tt0368580,tt0368658,tt0368709,tt0368794,tt0368891,tt0368909,tt0368913,tt0368933,tt0368975,tt0369053,tt0369226,tt0369294,tt0369339,tt0369436,tt0369441,tt0369610,tt0369637,tt0369672,tt0369702,tt0369735,tt0369994,tt0370032,tt0370263,tt0370986,tt0371246,tt0371257,tt0371280,tt0371606,tt0371724,tt0371739,tt0371746,tt0371939,tt0372122,tt0372183,tt0372237,tt0372334,tt0372532,tt0372588,tt0372763,tt0372784,tt0372824,tt0372873,tt0372884,tt0373024,tt0373051,tt0373074,tt0373152,tt0373283,tt0373416,tt0373450,tt0373469,tt0373747,tt0373883,tt0373889,tt0373908,tt0373926,tt0373981,tt0374089,tt0374102,tt0374277,tt0374330,tt0374536,tt0374546,tt0374563,tt0374583,tt0374639,tt0374887,tt0374900,tt0375063,tt0375104,tt0375154,tt0375173,tt0375210,tt0375568,tt0375679,tt0375735,tt0375785,tt0375912,tt0375920,tt0376105,tt0376108,tt0376136,tt0376196,tt0376479,tt0376541,tt0376543,tt0376649,tt0376717,tt0376968,tt0376994,tt0377038,tt0377062,tt0377071,tt0377084,tt0377088,tt0377091,tt0377092,tt0377107,tt0377109,tt0377471,tt0377556,tt0377569,tt0377744,tt0377752,tt0377818,tt0377981,tt0377992,tt0378025,tt0378072,tt0378109,tt0378194,tt0378284,tt0378867,tt0378906,tt0378947,tt0379217,tt0379306,tt0379322,tt0379577,tt0379725,tt0379786,tt0379865,tt0379889,tt0379918,tt0379976,tt0380277,tt0380389,tt0380420,tt0380510,tt0380599,tt0380609,tt0380623,tt0380689,tt0380773,tt0380817,tt0381061,tt0381392,tt0381505,tt0381668,tt0381681,tt0381690,tt0381707,tt0381717,tt0381849,tt0381971,tt0382019,tt0382073,tt0382077,tt0382189,tt0382383,tt0382561,tt0382621,tt0382625,tt0382765,tt0382806,tt0382810,tt0382932,tt0382992,tt0383010,tt0383028,tt0383060,tt0383216,tt0383222,tt0383518,tt0383574,tt0383694,tt0384286,tt0384369,tt0384488,tt0384504,tt0384537,tt0384573,tt0384642,tt0384680,tt0384683,tt0384686,tt0384793,tt0384806,tt0384810,tt0384814,tt0385002,tt0385004,tt0385006,tt0385056,tt0385057,tt0385267,tt0385307,tt0385726,tt0385752,tt0385880,tt0385887,tt0386064,tt0386117,tt0386140,tt0386342,tt0386504,tt0386588,tt0386649,tt0386669,tt0386741,tt0386862,tt0387055,tt0387059,tt0387131,tt0387514,tt0387564,tt0387575,tt0387596,tt0387808,tt0387877,tt0387898,tt0387989,tt0388125,tt0388139,tt0388182,tt0388183,tt0388230,tt0388285,tt0388288,tt0388311,tt0388315,tt0388395,tt0388419,tt0388473,tt0388482,tt0388500,tt0388795,tt0388838,tt0388980,tt0389235,tt0389328,tt0389557,tt0389722,tt0389790,tt0389828,tt0389860,tt0390022,tt0390080,tt0390185,tt0390221,tt0390384,tt0390418,tt0390614,tt0391104,tt0391198,tt0391229,tt0391304,tt0391483,tt0391892,tt0392465,tt0392908,tt0393109,tt0393162,tt0393735,tt0395125,tt0395169,tt0395251,tt0395495,tt0395543,tt0395561,tt0395584,tt0395699,tt0395972,tt0396171,tt0396223,tt0396269,tt0396271,tt0396555,tt0396592,tt0396652,tt0396690,tt0396752,tt0396857,tt0396962,tt0397044,tt0397065,tt0397078,tt0397101,tt0397103,tt0397313,tt0397535,tt0397892,tt0398017,tt0398027,tt0398165,tt0398286,tt0398375,tt0398712,tt0398808,tt0398842,tt0398872,tt0398913,tt0398963,tt0398971,tt0399095,tt0399146,tt0399201,tt0399295,tt0399327,tt0399862,tt0399901,tt0400234,tt0400497,tt0400525,tt0400717,tt0401233,tt0401244,tt0401248,tt0401383,tt0401420,tt0401445,tt0401462,tt0401591,tt0401593,tt0401711,tt0401729,tt0401792,tt0401815,tt0401855,tt0401997,tt0402022,tt0402057,tt0402230,tt0402249,tt0402743,tt0402894,tt0402901,tt0403016,tt0403217,tt0403455,tt0403508,tt0403537,tt0403702,tt0403703,tt0403935,tt0404030,tt0404032,tt0404163,tt0404203,tt0404390,tt0404552,tt0404802,tt0405094,tt0405159,tt0405296,tt0405325,tt0405336,tt0405357,tt0405393,tt0405422,tt0405469,tt0405508,tt0405676,tt0405861,tt0406158,tt0406375,tt0406650,tt0406759,tt0406816,tt0406977,tt0407121,tt0407236,tt0407265,tt0407304,tt0407342,tt0407536,tt0407621,tt0407732,tt0407814,tt0407887,tt0408236,tt0408306,tt0408345,tt0408524,tt0408664,tt0408777,tt0408790,tt0408839,tt0408961,tt0408985,tt0409034,tt0409182,tt0409184,tt0409301,tt0409345,tt0409379,tt0409459,tt0409838,tt0409847,tt0410097,tt0410297,tt0410377,tt0410400,tt0410403,tt0410454,tt0410764,tt0411061,tt0411195,tt0411270,tt0411323,tt0411475,tt0411477,tt0411702,tt0411705,tt0411883,tt0412019,tt0412080,tt0412308,tt0412536,tt0412637,tt0412808,tt0412922,tt0413015,tt0413099,tt0413267,tt0413300,tt0413466,tt0413895,tt0414055,tt0414344,tt0414387,tt0414426,tt0414513,tt0414713,tt0414852,tt0414853,tt0414951,tt0414982,tt0414993,tt0415234,tt0415306,tt0415833,tt0415856,tt0415908,tt0415949,tt0415965,tt0415978,tt0416044,tt0416185,tt0416212,tt0416236,tt0416315,tt0416320,tt0416331,tt0416449,tt0416508,tt0416675,tt0416773,tt0416991,tt0417001,tt0417148,tt0417189,tt0417217,tt0417225,tt0417385,tt0417433,tt0417614,tt0417658,tt0417741,tt0417791,tt0417871,tt0417976,tt0418206,tt0418279,tt0418362,tt0418455,tt0418460,tt0418484,tt0418647,tt0418689,tt0418763,tt0418773,tt0418819,tt0419081,tt0419198,tt0419256,tt0419294,tt0419491,tt0419706,tt0419749,tt0419766,tt0419815,tt0419843,tt0419887,tt0419946,tt0419984,tt0420015,tt0420087,tt0420090,tt0420206,tt0420223,tt0420238,tt0420260,tt0420291,tt0420293,tt0420294,tt0420304,tt0420332,tt0420509,tt0420548,tt0420609,tt0420901,tt0421054,tt0421073,tt0421082,tt0421090,tt0421206,tt0421229,tt0421237,tt0421238,tt0421239,tt0421715,tt0421729,tt0421994,tt0422091,tt0422093,tt0422236,tt0422295,tt0422401,tt0422491,tt0422720,tt0422774,tt0422783,tt0422861,tt0422950,tt0423169,tt0423176,tt0423294,tt0423310,tt0423409,tt0423866,tt0423977,tt0424025,tt0424095,tt0424136,tt0424205,tt0424227,tt0424237,tt0424287,tt0424345,tt0424774,tt0424823,tt0424880,tt0424908,tt0424993,tt0425055,tt0425061,tt0425112,tt0425123,tt0425210,tt0425253,tt0425308,tt0425326,tt0425413,tt0425430,tt0425600,tt0425601,tt0425637,tt0426155,tt0426459,tt0426578,tt0426592,tt0426615,tt0426627,tt0426883,tt0426931,tt0427089,tt0427152,tt0427229,tt0427309,tt0427327,tt0427392,tt0427470,tt0427582,tt0427944,tt0427954,tt0427968,tt0427969,tt0427998,tt0428038,tt0428251,tt0428303,tt0428649,tt0428856,tt0428965,tt0429068,tt0429115,tt0429173,tt0429177,tt0429277,tt0429493,tt0429573,tt0429589,tt0429591,tt0430105,tt0430304,tt0430308,tt0430357,tt0430431,tt0430576,tt0430589,tt0430634,tt0430770,tt0430779,tt0430912,tt0430922,tt0431021,tt0431091,tt0431197,tt0431213,tt0431308,tt0431461,tt0431979,tt0432021,tt0432260,tt0432264,tt0432283,tt0432289,tt0432290,tt0432291,tt0432318,tt0432325,tt0432348,tt0432402,tt0432637,tt0433035,tt0433116,tt0433350,tt0433362,tt0433383,tt0433386,tt0433387,tt0433398,tt0433400,tt0433405,tt0433412,tt0433416,tt0433442,tt0433963,tt0434124,tt0434139,tt0434179,tt0434292,tt0434409,tt0434424,tt0434541,tt0435623,tt0435625,tt0435651,tt0435670,tt0435705,tt0435761,tt0436331,tt0436339,tt0436364,tt0436607,tt0436689,tt0436697,tt0436742,tt0436854,tt0437086,tt0437179,tt0437232,tt0437405,tt0437407,tt0437447,tt0437526,tt0437777,tt0437800,tt0437857,tt0437863,tt0438097,tt0438315,tt0438427,tt0438486,tt0438488,tt0439179,tt0439182,tt0439289,tt0439478,tt0439544,tt0439662,tt0439707,tt0439815,tt0439876,tt0440963,tt0441007,tt0441048,tt0441773,tt0441774,tt0441796,tt0441909,tt0442286,tt0442764,tt0442933,tt0443272,tt0443274,tt0443295,tt0443431,tt0443446,tt0443448,tt0443453,tt0443455,tt0443456,tt0443465,tt0443473,tt0443489,tt0443496,tt0443506,tt0443527,tt0443536,tt0443543,tt0443559,tt0443564,tt0443632,tt0443649,tt0443680,tt0443701,tt0443706,tt0444112,tt0444182,tt0444628,tt0444653,tt0444672,tt0444682,tt0444781,tt0444840,tt0445336,tt0445620,tt0445922,tt0445934,tt0445953,tt0445990,tt0446013,tt0446029,tt0446046,tt0446059,tt0446298,tt0446676,tt0446685,tt0446687,tt0446747,tt0446752,tt0446755,tt0448011,tt0448022,tt0448075,tt0448115,tt0448124,tt0448134,tt0448157,tt0448166,tt0448206,tt0448694,tt0449010,tt0449018,tt0449059,tt0449061,tt0449086,tt0449088,tt0449089,tt0449306,tt0449389,tt0449467,tt0449487,tt0449851,tt0449994,tt0449999,tt0450188,tt0450232,tt0450259,tt0450278,tt0450314,tt0450340,tt0450345,tt0450385,tt0450405,tt0450450,tt0450470,tt0451069,tt0451079,tt0451089,tt0451094,tt0451135,tt0451176,tt0451221,tt0451279,tt0451631,tt0451833,tt0451850,tt0451966,tt0452039,tt0452594,tt0452598,tt0452608,tt0452623,tt0452624,tt0452625,tt0452637,tt0452660,tt0452671,tt0452681,tt0452694,tt0452702,tt0452711,tt0452971,tt0453047,tt0453451,tt0453453,tt0453467,tt0453494,tt0453548,tt0453556,tt0453562,tt0453671,tt0454082,tt0454084,tt0454431,tt0454776,tt0454792,tt0454824,tt0454841,tt0454848,tt0454864,tt0454876,tt0454919,tt0454921,tt0454945,tt0454970,tt0454987,tt0455323,tt0455326,tt0455362,tt0455407,tt0455499,tt0455538,tt0455590,tt0455612,tt0455760,tt0455782,tt0455805,tt0455824,tt0455841,tt0455857,tt0455915,tt0455944,tt0455957,tt0455958,tt0455960,tt0455967,tt0456020,tt0456144,tt0456149,tt0456165,tt0456396,tt0456481,tt0456554,tt0456899,tt0457302,tt0457303,tt0457308,tt0457355,tt0457400,tt0457419,tt0457430,tt0457433,tt0457495,tt0457510,tt0457513,tt0457530,tt0457572,tt0457655,tt0457875,tt0457939,tt0457940,tt0458227,tt0458242,tt0458339
Abilene-Sweetwater TX,75,35,64,0,18,43,46,43,0,80,76,39,0,0,0,28,14,14,0,0,76,0,0,31,0,0,0,40,53,0,0,68,15,48,75,67,0,0,0,83,100,0,68,59,0,57,0,0,0,0,0,73,0,0,0,0,0,62,0,0,0,23,0,0,0,0,56,58,0,42,0,0,0,52,100,80,0,3,27,0,0,45,54,0,36,0,0,23,0,54,0,0,0,44,0,0,0,0,0,26,0,0,0,0,0,0,44,0,0,0,64,0,0,0,97,0,0,72,86,0,0,0,69,0,0,0,49,47,72,0,0,79,0,0,0,0,78,0,0,61,0,0,0,0,0,0,0,66,64,0,0,0,39,0,0,0,0,0,25,0,0,0,39,0,0,26,0,0,0,0,0,68,0,0,0,0,0,0,22,41,60,51,0,0,0,55,75,0,24,0,57,39,91,0,0,0,0,0,0,47,0,0,0,0,27,44,65,0,0,0,0,0,52,100,0,42,0,74,58,0,0,0,0,41,57,0,0,0,0,25,0,0,0,71,0,0,0,0,0,0,0,37,0,56,0,0,33,0,0,0,0,0,0,28,54,78,0,0,0,0,0,43,0,42,100,0,0,55,89,10,38,28,0,0,68,0,0,50,0,0,34,57,0,44,0,47,98,0,0,100,0,0,0,57,0,80,51,15,0,0,15,0,0,0,0,0,41,80,43,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,41,0,100,18,0,0,0,0,0,0,0,0,0,53,0,35,0,0,0,73,50,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,46,64,0,0,0,0,0,0,0,0,0,0,34,0,18,0,0,66,42,0,0,0,0,0,0,0,0,49,0,0,43,0,0,36,0,0,0,0,0,0,0,0,51,82,0,0,0,0,82,0,0,0,68,0,0,0,0,0,0,28,23,35,86,0,0,49,21,50,0,0,43,59,0,0,0,0,0,0,0,0,0,0,55,37,0,74,0,0,69,0,0,0,42,0,48,0,0,0,56,0,48,0,36,0,0,66,0,76,0,66,0,37,0,0,0,0,0,0,44,49,0,0,0,0,0,62,0,0,50,0,0,0,0,0,45,0,69,0,0,52,0,0,0,0,37,0,0,28,0,0,0,0,0,0,0,0,0,0,0,59,0,0,75,0,0,76,0,0,0,0,0,68,36,0,0,0,0,0,0,0,0,52,0,0,14,49,0,58,0,29,0,0,0,78,100,0,0,0,0,0,0,0,52,0,0,0,0,57,0,0,0,0,59,0,0,0,0,0,15,29,0,0,0,0,58,0,0,41,54,0,0,0,36,79,64,59,0,0,0,53,0,0,53,0,0,0,0,31,0,0,55,0,0,0,0,0,78,40,0,60,0,0,0,0,46,0,0,0,0,29,0,0,61,52,0,0,0,0,49,0,0,0,0,0,0,0,0,41,10,0,0,0,24,0,52,0,0,0,0,0,0,100,0,0,41,0,0,0,0,43,0,0,0,0,0,0,53,0,33,0,0,0,0,0,39,94,0,0,0,34,54,0,0,0,0,0,0,0,0,72,29,0,0,0,0,0,0,0,47,0,0,0,0,0,0,34,0,0,0,0,0,50,25,0,0,0,0,33,0,0,0,0,45,0,0,0,39,91,93,0,0,0,100,0,43,0,0,0,0,0,49,0,46,0,0,0,68,62,0,0,27,0,0,0,0,0,0,22,41,47,38,0,51,0,0,0,47,0,0,0,0,0,100,0,0,69,27,0,41,0,0,0,49,0,0,0,0,0,0,0,0,0,77,0,79,31,58,0,58,0,0,0,47,55,0,79,38,0,0,0,0,0,0,0,54,0,55,0,0,0,0,0,50,0,0,38,0,57,0,0,46,50,0,0,0,57,0,52,41,67,0,77,0,0,0,71,0,36,0,0,0,75,0,0,72,59,92,0,51,0,0,34,0,0,0,0,16,45,0,0,26,0,0,0,68,0,0,0,0,0,0,0,0,0,0,69,16,0,53,0,74,0,0,0,0,0,23,0,0,39,67,0,0,0,0,0,66,0,0,85,0,0,0,65,0,32,0,0,0,74,0,0,0,0,0,91,0,0,0,0,0,0,0,56,0,0,0,0,0,36,75,0,0,0,0,0,0,98,0,73,0,0,0,0,0,0,52,0,100,36,0,0,0,17,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,16,0,27,53,47,0,0,0,0,41,0,0,0,0,0,0,91,40,0,62,0,0,0,0,0,0,0,0,10,41,13,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,86,0,0,0,0,0,0,45,26,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,45,0,0,0,85,45,0,0,0,39,0,0,0,0,0,100,0,0,0,0,0,26,0,0,0,0,0,47,62,55,0,0,0,65,61,55,84,0,82,0,37,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,0,84,83,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,67,19,48,99,0,0,0,0,39,0,0,0,68,17,0,33,0,74,0,0,0,0,0,42,0,0,41,0,0,70,0,0,100,0,0,11,0,0,0,0,78,0,0,0,88,0,0,0,0,100,59,0,0,0,61,40,55,0,80,0,0,0,0,0,0,0,0,55,100,0,0,0,0,0,0,0,0,24,56,0,0,0,46,0,0,0,0,0,0,0,37,0,45,0,0,79,0,0,0,0,0,77,9,0,0,0,0,0,38,0,0,0,63,41,0,0,0,78,45,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,49,37,0,43,0,59,0,0,0,0,0,0,0,0,0,51,0,0,58,0,37,14,0,0,99,42,0,37,0,0,65,65,0,0,35,0,21,0,0,0,0,44,60,0,0,0,38,68,0,0,0,64,0,0,0,0,0,55,0,0,0,0,0,52,0,80,0,0,37,0,0,0,35,52,0,0,0,0,0,0,0,0,0,62,54,0,80,0,0,0,0,0,53,56,0,75,0,65,45,89,0,0,0,0,37,0,0,95,26,37,0,0,0,40,46,0,47,0,0,100,60,0,0,0,0,0,0,60,0,0,0,0,0,71,0,29,0,34,41,0,0,0,0,0,48,0,0,0,86
